Source JSON File,Tax ID,confidence,Receipt Number,confidence,Date,confidence,Time,confidence,Total Amount,confidence,Store name,confidence,Order item,confidence,Item Price,confidence,QTY,confidence,Branch ID
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ปลาส้มทอด 300 น้ำพริกอ่อง แคบหมู ไส้อั่ว,0.581,300,0.804,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,(เสิร์ฟ),0.586,189,0.805,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,อ่อม ปลา คัง,0.948,215,0.8,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ลาบคั่ว (เสิร์ฟ),0.738,189,0.808,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,โคตรเหลา,0.96,489,0.806,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ข้าว สวย ( จาน ),0.731,15,0.799,7,0.965,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ข้าวเหนียว สา,0.956,15,0.754,7,0.965,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,หมูทอด ปลาร้าบอง,0.947,175,0.807,2,0.974,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ตำ ข้าวโพด ไข่ เค็ม สา,0.94,135,0.824,2,0.974,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,น้ำเปล่า สา,0.943,18,0.731,5,0.961,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.535,25,0.744,2,0.96,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.606,25,0.962,4,0.963,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,คอหมูย่าง,0.955,195,0.74,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ปซี่ 345 มล.,0.686,25,0.971,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.743,25,0.973,2,0.967,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เซ เว่ นอัพ,0.959,25,0.157,1,0.97,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,น้ำ เปล่า สา,0.938,18,0.028,1,0.942,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ตำแคบหมู (เสิร์ฟ),0.29,165,0.748,2,0.969,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,น้ำตกคอหมูย่าง (เสิร์ฟ),0.354,235,0.727,2,0.97,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,คอหมูย่าง,0.931,195,0.821,2,0.963,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,หมูสามชั้นทอดน้ำปลา,0.877,135,0.85,2,0.977,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ปลาส้มทอด 300 น้ำพริกอ่อง แคบหมู ไส้อั่ว,0.581,300,0.804,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,(เสิร์ฟ),0.586,189,0.805,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,อ่อม ปลา คัง,0.948,215,0.8,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ลาบคั่ว (เสิร์ฟ),0.738,189,0.808,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,โคตรเหลา,0.96,489,0.806,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ข้าว สวย ( จาน ),0.731,15,0.799,7,0.965,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ข้าวเหนียว สา,0.956,15,0.754,7,0.965,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,หมูทอด ปลาร้าบอง,0.947,175,0.807,2,0.974,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ตำ ข้าวโพด ไข่ เค็ม สา,0.94,135,0.824,2,0.974,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,น้ำเปล่า สา,0.943,18,0.731,5,0.961,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.535,25,0.744,2,0.96,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.606,25,0.962,4,0.963,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,คอหมูย่าง,0.955,195,0.74,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ปซี่ 345 มล.,0.686,25,0.971,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.743,25,0.973,2,0.967,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เซ เว่ นอัพ,0.959,25,0.157,1,0.97,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,น้ำ เปล่า สา,0.938,18,0.028,1,0.942,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ตำแคบหมู (เสิร์ฟ),0.29,165,0.748,2,0.969,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,น้ำตกคอหมูย่าง (เสิร์ฟ),0.354,235,0.727,2,0.97,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,คอหมูย่าง,0.931,195,0.821,2,0.963,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,หมูสามชั้นทอดน้ำปลา,0.877,135,0.85,2,0.977,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ปลาส้มทอด 300 น้ำพริกอ่อง แคบหมู ไส้อั่ว,0.581,300,0.804,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,(เสิร์ฟ),0.586,189,0.805,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,อ่อม ปลา คัง,0.948,215,0.8,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ลาบคั่ว (เสิร์ฟ),0.738,189,0.808,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,โคตรเหลา,0.96,489,0.806,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ข้าว สวย ( จาน ),0.731,15,0.799,7,0.965,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ข้าวเหนียว สา,0.956,15,0.754,7,0.965,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,หมูทอด ปลาร้าบอง,0.947,175,0.807,2,0.974,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ตำ ข้าวโพด ไข่ เค็ม สา,0.94,135,0.824,2,0.974,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,น้ำเปล่า สา,0.943,18,0.731,5,0.961,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.535,25,0.744,2,0.96,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.606,25,0.962,4,0.963,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,คอหมูย่าง,0.955,195,0.74,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ปซี่ 345 มล.,0.686,25,0.971,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.743,25,0.973,2,0.967,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เซ เว่ นอัพ,0.959,25,0.157,1,0.97,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,น้ำ เปล่า สา,0.938,18,0.028,1,0.942,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ตำแคบหมู (เสิร์ฟ),0.29,165,0.748,2,0.969,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,น้ำตกคอหมูย่าง (เสิร์ฟ),0.354,235,0.727,2,0.97,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,คอหมูย่าง,0.931,195,0.821,2,0.963,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,หมูสามชั้นทอดน้ำปลา,0.877,135,0.85,2,0.977,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ปลาส้มทอด 300 น้ำพริกอ่อง แคบหมู ไส้อั่ว,0.581,300,0.804,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,(เสิร์ฟ),0.586,189,0.805,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,อ่อม ปลา คัง,0.948,215,0.8,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ลาบคั่ว (เสิร์ฟ),0.738,189,0.808,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,โคตรเหลา,0.96,489,0.806,2,0.966,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ข้าว สวย ( จาน ),0.731,15,0.799,7,0.965,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ข้าวเหนียว สา,0.956,15,0.754,7,0.965,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,หมูทอด ปลาร้าบอง,0.947,175,0.807,2,0.974,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,ตำ ข้าวโพด ไข่ เค็ม สา,0.94,135,0.824,2,0.974,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,น้ำเปล่า สา,0.943,18,0.731,5,0.961,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.535,25,0.744,2,0.96,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.606,25,0.962,4,0.963,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,คอหมูย่าง,0.955,195,0.74,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ปซี่ 345 มล.,0.686,25,0.971,2,0.964,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เป๊ป ซี่ 345 มล .,0.743,25,0.973,2,0.967,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,เซ เว่ นอัพ,0.959,25,0.157,1,0.97,
TUMKRATOEI_Paisarn.json,0455560000392,0.967,CATKROB680117-0007,0.818,2025-01-17,0.968,13:21:03,0.977,5262,0.399,บริษัท ตำกระเทย เรสเทอรองต์ พลัส จำกัด,0.599,น้ำ เปล่า สา,0.938,18,0.028,1,0.942,
